INFO,CREDIT
The program will consist of the following:,
COMR 280,3
COMR 382,3
COMR 387,3
,
And either,
,
APSC 486,6
Plus 1 Entrepreneurship Elective*,3
,
OR,
,
COMR 497,3
Plus 2 Entrepreneurship Elective*,6
